Property_ID,City,Locality,Property_Type,BHK,Bathrooms,Super_Builtup_Area_sqft,Carpet_Area_sqft,Floor,Total_Floors,Property_Age,Furnishing,Parking,Distance_to_Metro_km,Nearby_Schools,Nearby_Hospitals,Amenities_Score,House_Price_INR
14048,Kolkata,Ballygunge,Apartment,2,2,1041,932,29,32,24,Semi-Furnished,2,12.6,3,10,10,5928814
14049,Bengaluru,Indiranagar,Apartment,6,5,1568,1466,30,37,17,Furnished,2,3.8,5,9,6,21010532
14050,Ahmedabad,Bopal,Apartment,3,3,4391,3483,6,33,1,Unfurnished,0,16.0,2,3,4,32723473
14051,Delhi,Saket,Apartment,1,2,1664,1371,28,30,16,Unfurnished,2,14.2,2,7,4,14383937
14052,Ahmedabad,Navrangpura,Apartment,4,4,3884,3370,13,16,17,Furnished,1,12.6,10,1,8,30778741
14053,Delhi,Dwarka,Apartment,4,4,3811,3420,30,35,26,Semi-Furnished,0,14.2,5,8,9,36544047
14054,Hyderabad,Gachibowli,Apartment,5,5,3172,2886,14,27,6,Semi-Furnished,3,16.6,1,8,3,33174688
14055,Pune,Kharadi,Apartment,1,1,1997,1802,14,21,26,Unfurnished,2,12.7,5,4,2,11023444
14056,Pune,Wakad,Villa,3,3,505,422,29,40,27,Furnished,3,1.9,3,8,3,7390165
14057,Hyderabad,Kukatpally,Apartment,3,3,2836,2176,21,40,25,Furnished,3,3.7,9,8,10,26880873
14058,Hyderabad,Kukatpally,Apartment,1,1,2756,2158,19,39,20,Furnished,2,11.0,6,5,9,20876736
14059,Bengaluru,Electronic City,Apartment,1,1,3002,2784,0,13,18,Semi-Furnished,3,1.6,3,2,7,29548092
14060,Hyderabad,Kukatpally,Apartment,6,5,3703,3098,7,23,21,Unfurnished,3,12.0,9,9,2,31607007
14061,Chennai,Anna Nagar,Apartment,6,6,1673,1472,25,26,8,Furnished,3,13.0,6,3,9,22151500
14062,Pune,Wakad,Independent House,3,3,2192,1787,18,37,3,Unfurnished,0,13.4,5,4,5,29379745
14063,Delhi,Saket,Apartment,4,4,1753,1413,13,27,18,Unfurnished,0,1.2,10,7,4,18013242
14064,Bengaluru,Electronic City,Independent House,3,3,3639,3020,4,23,29,Furnished,1,1.7,1,3,7,49646713
14065,Mumbai,Bandra,Builder Floor,6,5,789,630,24,27,20,Semi-Furnished,3,9.6,9,2,9,15268552
14066,Pune,Baner,Independent House,3,2,2657,2321,28,35,18,Furnished,0,10.7,10,5,10,37821280
14067,Hyderabad,Kondapur,Apartment,1,2,1689,1332,6,21,0,Semi-Furnished,2,4.9,7,2,9,16722945
14068,Pune,Wakad,Apartment,5,6,1806,1432,21,31,6,Semi-Furnished,1,10.3,5,8,4,18652646
14069,Chennai,OMR,Villa,5,5,595,552,15,38,12,Semi-Furnished,3,19.6,6,3,5,9754940
14070,Delhi,Saket,Apartment,3,4,3409,3046,1,27,3,Unfurnished,3,5.4,9,5,4,40092554
14071,Hyderabad,Gachibowli,Apartment,6,6,4178,3461,26,27,11,Semi-Furnished,1,5.4,7,1,4,46991008
14072,Hyderabad,Madhapur,Apartment,5,6,2115,1599,14,29,17,Semi-Furnished,1,4.7,5,3,6,20827327
14073,Delhi,Saket,Apartment,5,5,1911,1660,19,21,19,Furnished,1,18.4,9,3,7,23368149
14074,Kolkata,Salt Lake,Villa,4,3,3175,2415,6,22,18,Unfurnished,0,0.4,7,7,6,39735146
14075,Delhi,Rohini,Apartment,3,4,904,696,13,14,28,Furnished,2,11.7,9,7,9,10118349
14076,Delhi,Vasant Kunj,Apartment,3,2,4029,3499,26,38,13,Furnished,2,12.5,4,5,3,47314725
14077,Chennai,Adyar,Villa,5,5,2835,2448,3,9,4,Semi-Furnished,2,7.9,4,1,9,57008651
14078,Bengaluru,Whitefield,Independent House,6,6,3378,2850,11,35,9,Furnished,0,15.2,1,7,4,76337329
14079,Hyderabad,Kondapur,Independent House,2,1,2501,2342,1,15,28,Unfurnished,1,11.9,7,4,3,22043271
14080,Mumbai,Powai,Apartment,3,3,2900,2733,19,34,4,Furnished,3,9.9,10,7,7,53578089
14081,Mumbai,Borivali,Villa,5,5,2926,2645,18,20,0,Semi-Furnished,3,14.4,1,10,7,98138771
14082,Hyderabad,Gachibowli,Apartment,5,5,1548,1431,18,29,0,Furnished,3,19.5,6,6,6,22413759
14083,Bengaluru,Indiranagar,Apartment,5,6,4440,3980,4,38,27,Furnished,0,4.1,7,2,1,47360711
14084,Mumbai,Borivali,Apartment,4,3,2299,1789,0,21,28,Semi-Furnished,0,6.5,10,8,5,26498205
14085,Hyderabad,Kukatpally,Apartment,4,3,2227,1746,0,11,13,Unfurnished,0,18.0,7,1,10,20082794
14086,Chennai,Adyar,Builder Floor,4,3,3291,2873,5,28,0,Semi-Furnished,1,5.2,3,2,7,42523425
14087,Ahmedabad,SG Highway,Independent House,3,2,3977,3517,13,28,4,Unfurnished,2,2.3,8,9,4,50664512
14088,Hyderabad,Madhapur,Villa,3,3,2541,2048,9,22,26,Unfurnished,0,13.3,10,8,9,30378331
14089,Kolkata,Ballygunge,Apartment,1,2,3681,3471,19,39,27,Furnished,0,12.5,9,4,2,17922694
14090,Bengaluru,Whitefield,Villa,3,3,4150,3868,18,40,27,Furnished,3,0.5,3,9,6,71406498
14091,Pune,Baner,Independent House,2,2,4411,3596,9,34,16,Furnished,0,14.0,1,4,6,55493982
14092,Pune,Hinjewadi,Villa,4,4,597,565,16,24,19,Semi-Furnished,3,12.7,6,6,8,9308881
14093,Ahmedabad,Navrangpura,Villa,3,3,4096,3256,1,36,19,Unfurnished,1,4.7,10,3,9,45526552
14094,Bengaluru,HSR Layout,Apartment,5,5,3412,3092,5,6,27,Unfurnished,0,1.1,5,8,9,32978190
14095,Pune,Wakad,Apartment,1,1,2811,2203,28,32,4,Semi-Furnished,1,10.2,6,10,5,23305576
14096,Chennai,Adyar,Apartment,2,3,2618,2214,5,36,2,Semi-Furnished,3,0.9,8,10,9,24576645
14097,Pune,Wakad,Builder Floor,2,3,2226,1845,24,38,7,Unfurnished,3,3.5,8,7,3,23130781
14098,Hyderabad,Madhapur,Apartment,6,5,4237,3277,1,29,6,Semi-Furnished,1,0.5,7,7,5,54912907
14099,Chennai,OMR,Independent House,6,5,2189,2041,30,33,18,Semi-Furnished,3,11.2,10,5,1,30179245
14100,Chennai,Velachery,Villa,6,7,4474,3778,25,39,12,Semi-Furnished,1,16.8,6,1,10,86963229
14101,Delhi,Rohini,Apartment,5,5,1670,1413,22,40,24,Unfurnished,1,8.2,7,7,10,16166040
14102,Ahmedabad,SG Highway,Villa,6,7,784,725,11,40,23,Unfurnished,1,14.8,6,2,1,9489451
14103,Chennai,OMR,Villa,6,5,2419,2085,0,33,10,Unfurnished,3,3.0,5,4,10,50251899
14104,Ahmedabad,Bopal,Builder Floor,6,7,2746,2466,0,20,4,Furnished,2,2.9,7,2,9,37952412
14105,Kolkata,Salt Lake,Independent House,6,6,4493,3585,28,33,10,Unfurnished,2,8.7,9,6,4,54957410
14106,Chennai,Velachery,Apartment,5,5,1103,1044,30,32,30,Semi-Furnished,0,1.6,2,8,6,9257123
14107,Pune,Kharadi,Apartment,4,5,2304,1837,3,5,5,Furnished,3,10.2,3,4,10,30346742
14108,Delhi,Dwarka,Apartment,6,7,4026,3553,4,39,22,Semi-Furnished,0,3.9,10,5,1,47946104
14109,Hyderabad,Kondapur,Apartment,2,2,1937,1730,17,30,9,Furnished,2,5.2,9,2,4,19940559
14110,Mumbai,Borivali,Apartment,5,5,1341,1133,1,35,19,Unfurnished,0,10.4,10,4,6,16694729
14111,Ahmedabad,Bopal,Villa,1,1,3985,3369,8,36,27,Unfurnished,3,11.0,3,9,2,31790618
14112,Delhi,Saket,Apartment,4,4,1971,1769,17,33,1,Furnished,3,9.2,7,10,3,29600353
14113,Bengaluru,Whitefield,Builder Floor,2,2,3174,2990,12,25,14,Furnished,0,15.0,2,10,10,41252510
14114,Bengaluru,Indiranagar,Apartment,1,1,4467,4005,26,35,7,Semi-Furnished,1,4.2,3,8,3,42788694
14115,Delhi,Dwarka,Builder Floor,2,1,2995,2632,9,32,20,Semi-Furnished,1,6.4,1,9,5,29598760
14116,Mumbai,Andheri,Builder Floor,3,3,1579,1312,12,13,15,Unfurnished,0,13.4,4,1,3,24095524
14117,Kolkata,Salt Lake,Villa,5,5,2705,2408,24,38,8,Unfurnished,2,0.2,9,8,8,43545866
14118,Pune,Kharadi,Apartment,4,3,4088,3402,5,20,19,Semi-Furnished,3,16.0,2,3,4,36954505
14119,Bengaluru,Whitefield,Apartment,5,5,1219,967,15,27,7,Unfurnished,1,13.1,2,9,3,14324385
14120,Bengaluru,HSR Layout,Apartment,5,6,1644,1300,4,33,11,Semi-Furnished,3,4.5,5,4,9,21058090
14121,Mumbai,Borivali,Villa,5,6,4364,3387,2,9,25,Unfurnished,2,19.8,5,4,1,80734255
14122,Delhi,Saket,Apartment,2,1,3534,2797,29,31,20,Furnished,1,11.0,9,10,6,35985745
14123,Pune,Wakad,Apartment,4,4,1642,1442,18,28,16,Semi-Furnished,1,13.7,8,4,4,14991240
14124,Pune,Baner,Independent House,3,4,4260,3259,12,21,18,Furnished,1,5.4,4,1,4,55173527
14125,Mumbai,Borivali,Independent House,1,1,1165,909,17,38,13,Semi-Furnished,3,1.3,9,1,9,24834155
14126,Ahmedabad,Bopal,Apartment,3,2,4361,3652,14,22,15,Unfurnished,1,19.9,8,3,1,26964218
14127,Mumbai,Borivali,Independent House,1,1,1658,1409,4,14,9,Semi-Furnished,2,7.5,10,7,8,32882274
14128,Bengaluru,Indiranagar,Apartment,1,2,2608,2151,9,13,11,Unfurnished,1,2.6,5,3,6,22215616
14129,Pune,Baner,Apartment,4,5,682,608,30,37,9,Semi-Furnished,3,2.5,4,9,6,7108617
14130,Pune,Kharadi,Apartment,6,7,2284,1966,9,25,14,Furnished,3,6.2,9,1,5,24183078
14131,Kolkata,Ballygunge,Apartment,2,2,1297,1220,4,11,8,Unfurnished,0,13.2,6,3,5,8716514
14132,Hyderabad,Madhapur,Apartment,4,5,2930,2696,0,33,13,Furnished,3,13.9,7,4,9,33279636
14133,Pune,Wakad,Apartment,2,2,1615,1376,8,28,23,Furnished,3,5.4,5,5,10,14031662
14134,Bengaluru,Indiranagar,Apartment,6,5,1407,1306,26,27,14,Furnished,1,6.3,1,5,7,19400769
14135,Ahmedabad,Bopal,Builder Floor,6,6,1140,1036,29,31,19,Unfurnished,2,8.7,7,1,10,11266697
14136,Chennai,OMR,Apartment,6,7,1581,1256,0,17,1,Furnished,1,10.7,8,2,8,22049156
14137,Hyderabad,Kondapur,Apartment,1,1,928,730,12,28,8,Semi-Furnished,1,18.2,1,8,3,7411289
14138,Mumbai,Andheri,Apartment,5,5,2085,1887,6,37,13,Unfurnished,0,10.4,3,7,6,30550388
14139,Pune,Wakad,Apartment,3,3,4215,3190,24,32,30,Unfurnished,0,3.6,3,9,8,24210079
14140,Hyderabad,Kondapur,Villa,6,5,1930,1767,21,31,18,Unfurnished,1,14.3,1,8,9,34973095
14141,Pune,Wakad,Apartment,4,5,1239,1075,25,31,22,Furnished,2,10.9,3,5,2,10701417
14142,Chennai,Adyar,Independent House,4,4,4458,3975,7,27,6,Unfurnished,1,9.7,6,2,4,60686840
14143,Chennai,Anna Nagar,Independent House,2,3,2851,2682,12,15,13,Unfurnished,0,14.6,8,8,8,33086392
14144,Delhi,Saket,Apartment,3,3,3294,3086,15,36,11,Furnished,1,0.4,8,3,10,44905731
14145,Kolkata,Alipore,Apartment,2,2,2986,2700,28,40,2,Semi-Furnished,1,11.7,8,10,9,21579498
14146,Kolkata,New Town,Apartment,6,7,4454,4116,30,36,10,Unfurnished,0,18.4,8,7,4,32723380
14147,Pune,Hinjewadi,Apartment,3,3,2274,1775,27,36,24,Unfurnished,3,7.6,7,3,10,15904086
14148,Bengaluru,HSR Layout,Villa,3,2,2489,2243,6,33,25,Unfurnished,1,11.6,3,3,10,43823417
14149,Kolkata,Ballygunge,Apartment,6,5,657,551,6,10,12,Semi-Furnished,2,6.3,9,4,10,6288103
14150,Kolkata,Salt Lake,Independent House,6,5,1408,1280,3,29,5,Unfurnished,1,8.0,5,9,6,19596512
14151,Kolkata,Alipore,Villa,4,3,3123,2385,6,39,17,Semi-Furnished,0,17.5,8,8,7,39109032
14152,Ahmedabad,Bopal,Apartment,3,4,927,711,16,19,14,Semi-Furnished,3,5.4,3,4,4,6663801
14153,Hyderabad,Kukatpally,Apartment,6,5,4338,4103,14,32,13,Furnished,3,19.3,5,9,9,56297968
14154,Mumbai,Bandra,Apartment,2,3,2384,2009,25,28,30,Furnished,1,11.5,7,10,4,24781972
14155,Mumbai,Powai,Apartment,5,6,3381,2988,0,16,22,Semi-Furnished,2,12.6,9,1,1,46740614
14156,Kolkata,Alipore,Villa,6,6,875,801,23,34,19,Semi-Furnished,2,1.9,9,3,6,12590560
14157,Pune,Baner,Apartment,4,4,1206,1120,6,36,24,Semi-Furnished,2,7.6,8,10,7,10731652
14158,Mumbai,Borivali,Apartment,6,5,4057,3550,17,19,26,Furnished,1,11.9,9,9,10,67212324
14159,Chennai,Adyar,Independent House,6,5,1923,1555,28,38,3,Unfurnished,3,17.8,4,7,2,32670701
14160,Hyderabad,Kondapur,Apartment,2,2,3862,3631,8,40,19,Unfurnished,3,2.7,4,7,5,27904114
14161,Pune,Wakad,Apartment,5,6,4283,3639,15,28,26,Unfurnished,1,5.9,6,10,9,36575594
14162,Hyderabad,Gachibowli,Builder Floor,5,5,4113,3306,9,21,28,Furnished,2,4.4,5,2,4,43786110
14163,Delhi,Vasant Kunj,Apartment,1,1,2392,1918,6,14,20,Furnished,1,2.2,1,7,10,24378235
14164,Chennai,Velachery,Independent House,5,4,1286,1111,8,21,14,Semi-Furnished,2,20.0,4,4,9,20050414
14165,Hyderabad,Gachibowli,Apartment,5,6,2991,2341,1,38,16,Furnished,0,15.8,9,5,4,29716801
14166,Pune,Baner,Apartment,3,3,658,601,17,22,23,Furnished,1,5.7,2,7,2,5357111
14167,Bengaluru,Indiranagar,Builder Floor,6,6,3966,3279,7,17,19,Unfurnished,0,3.2,3,7,1,53690094
14168,Pune,Baner,Apartment,5,4,3863,2928,29,31,10,Semi-Furnished,0,19.9,2,3,8,40846012
14169,Hyderabad,Kondapur,Independent House,4,4,2761,2160,28,29,0,Furnished,3,9.2,9,4,6,51879499
14170,Ahmedabad,SG Highway,Apartment,1,1,1313,1114,27,29,25,Furnished,1,10.8,10,2,1,7868889
14171,Mumbai,Bandra,Builder Floor,4,5,590,461,21,39,25,Furnished,0,15.7,8,10,4,8791909
14172,Bengaluru,Indiranagar,Builder Floor,2,2,2675,2009,14,31,13,Furnished,2,20.0,6,5,4,35991898
14173,Chennai,Velachery,Builder Floor,5,5,2719,2253,0,19,7,Unfurnished,1,2.4,1,6,2,34207089
14174,Kolkata,Alipore,Villa,3,3,2887,2224,11,18,20,Furnished,0,2.9,10,8,7,40872501
14175,Pune,Baner,Villa,5,6,4120,3211,23,28,4,Unfurnished,2,11.1,8,10,8,75082266
14176,Ahmedabad,SG Highway,Apartment,3,2,1181,886,3,37,27,Furnished,1,3.4,3,5,8,7602500
14177,Mumbai,Powai,Independent House,1,1,2561,2097,23,30,10,Furnished,2,8.8,3,7,7,58021197
14178,Mumbai,Powai,Apartment,3,3,1342,1053,27,30,29,Unfurnished,3,6.8,3,8,2,12375219
14179,Ahmedabad,Satellite,Independent House,1,1,3345,2554,2,19,4,Semi-Furnished,1,19.8,8,9,1,30097784
14180,Delhi,Dwarka,Apartment,6,6,2437,2039,11,31,10,Unfurnished,2,9.8,3,7,5,32406556
14181,Mumbai,Andheri,Apartment,4,3,4343,3859,9,35,22,Unfurnished,1,15.8,10,7,7,54644961
14182,Kolkata,Salt Lake,Apartment,3,3,2251,1903,12,14,13,Unfurnished,1,14.0,1,10,7,16259580
14183,Chennai,Anna Nagar,Villa,5,4,1172,989,13,30,20,Semi-Furnished,3,3.9,4,1,9,19382844
14184,Delhi,Vasant Kunj,Apartment,2,3,1964,1740,14,39,24,Semi-Furnished,2,10.6,9,10,7,17023945
14185,Pune,Kharadi,Apartment,4,3,1495,1186,12,36,1,Unfurnished,0,18.5,8,4,1,14665459
14186,Pune,Kharadi,Apartment,6,6,3187,2876,24,25,15,Semi-Furnished,2,5.7,9,5,10,35855475
14187,Ahmedabad,Satellite,Villa,3,2,4193,3423,2,38,5,Furnished,3,15.6,9,9,3,66957743
14188,Chennai,Velachery,Apartment,4,5,2372,2251,17,21,30,Unfurnished,1,2.6,2,5,10,16367958
14189,Hyderabad,Kukatpally,Apartment,2,2,1267,1089,0,22,10,Semi-Furnished,1,17.8,4,10,7,9830411
14190,Chennai,Adyar,Apartment,1,1,2518,2120,26,34,12,Unfurnished,2,14.3,6,1,6,16575652
14191,Mumbai,Andheri,Apartment,6,6,2098,1865,23,39,22,Furnished,1,18.7,1,1,9,37243860
14192,Pune,Hinjewadi,Builder Floor,4,3,3686,3390,16,19,3,Unfurnished,3,19.3,6,8,3,43443189
14193,Chennai,Anna Nagar,Independent House,4,4,950,848,2,34,7,Furnished,3,7.6,1,3,10,16091078
14194,Pune,Wakad,Apartment,6,6,2000,1658,11,39,6,Semi-Furnished,2,18.5,4,8,3,23638595
14195,Hyderabad,Madhapur,Apartment,3,2,3138,2616,10,18,21,Furnished,2,7.4,8,4,6,26439833
14196,Delhi,Vasant Kunj,Apartment,4,3,3960,3247,1,10,27,Furnished,1,5.0,3,5,4,41724226
14197,Pune,Baner,Apartment,3,3,779,646,21,38,30,Semi-Furnished,1,1.6,2,8,2,5143774
14198,Chennai,Anna Nagar,Villa,5,5,4216,3697,10,32,5,Semi-Furnished,0,0.2,3,10,3,80140121
14199,Hyderabad,Madhapur,Apartment,1,1,1920,1557,1,28,12,Furnished,2,15.6,2,5,9,16839965
14200,Ahmedabad,SG Highway,Apartment,3,2,2132,2023,7,28,3,Unfurnished,2,19.5,1,3,7,16578174
14201,Hyderabad,Madhapur,Independent House,4,4,3377,2803,1,20,1,Furnished,0,5.8,5,7,7,59945971
14202,Pune,Hinjewadi,Apartment,1,1,2889,2739,3,15,11,Unfurnished,3,13.0,7,7,8,21666951
14203,Chennai,Anna Nagar,Villa,1,1,784,676,25,30,1,Unfurnished,2,18.1,10,2,6,10366514
14204,Ahmedabad,Navrangpura,Villa,3,4,834,714,0,32,9,Semi-Furnished,2,19.1,10,1,10,11912168
14205,Hyderabad,Kondapur,Apartment,1,1,3689,3261,3,30,26,Furnished,0,11.0,10,3,5,26756123
14206,Chennai,OMR,Apartment,3,3,2803,2569,15,31,2,Semi-Furnished,1,16.2,5,5,7,26822950
14207,Pune,Baner,Apartment,3,3,1195,1020,24,28,30,Furnished,2,0.9,1,9,5,8413368
14208,Mumbai,Borivali,Builder Floor,5,6,4213,3805,10,21,25,Unfurnished,0,10.4,8,7,2,61400980
14209,Chennai,Adyar,Apartment,6,5,1815,1399,3,6,22,Furnished,2,2.9,1,1,3,17253402
14210,Mumbai,Borivali,Apartment,5,5,3540,3220,16,30,1,Furnished,3,19.2,8,6,6,74712706
14211,Chennai,Velachery,Apartment,5,6,4035,3624,28,37,20,Furnished,0,4.2,4,5,4,38372049
14212,Ahmedabad,Satellite,Apartment,5,6,3111,2683,3,7,17,Unfurnished,0,5.0,3,8,9,26518002
14213,Mumbai,Borivali,Apartment,4,3,3908,2961,25,34,25,Semi-Furnished,0,13.7,1,9,5,50712087
14214,Ahmedabad,SG Highway,Apartment,4,4,1222,939,13,26,3,Furnished,2,1.0,7,3,2,11950149
14215,Ahmedabad,Bopal,Apartment,6,6,3805,3479,1,13,3,Unfurnished,1,3.7,8,6,9,40256543
14216,Bengaluru,Whitefield,Builder Floor,2,1,641,534,15,35,13,Furnished,1,16.2,6,7,5,8012604
14217,Ahmedabad,Navrangpura,Apartment,3,4,1364,1041,1,14,16,Unfurnished,1,19.5,6,8,2,8526897
14218,Kolkata,Salt Lake,Independent House,1,1,2243,2093,4,37,4,Furnished,2,10.5,2,9,4,24284735
14219,Chennai,Anna Nagar,Villa,2,2,807,658,23,37,15,Unfurnished,3,7.4,6,8,3,10809652
14220,Hyderabad,Gachibowli,Apartment,5,5,2886,2557,21,32,19,Semi-Furnished,1,5.5,4,4,3,28935895
14221,Kolkata,Ballygunge,Apartment,1,1,1526,1351,13,16,16,Unfurnished,3,16.0,8,3,6,8608997
14222,Bengaluru,HSR Layout,Apartment,3,4,3786,3191,30,40,21,Unfurnished,2,11.2,10,3,5,35511899
14223,Delhi,Vasant Kunj,Apartment,4,4,3896,3519,0,8,12,Unfurnished,0,15.0,1,2,10,48467014
14224,Kolkata,Alipore,Apartment,5,6,2230,1974,20,23,14,Unfurnished,1,17.1,1,3,8,17344502
14225,Pune,Hinjewadi,Villa,3,4,2824,2620,24,27,18,Unfurnished,2,3.8,9,6,9,39028349
14226,Delhi,Saket,Apartment,4,3,1461,1323,16,23,6,Semi-Furnished,3,18.5,1,9,5,20613129
14227,Delhi,Dwarka,Apartment,5,6,4376,3723,18,34,8,Unfurnished,3,13.4,9,5,4,61768459
14228,Kolkata,Alipore,Apartment,3,3,2532,2379,25,32,27,Unfurnished,2,9.1,5,6,9,13939181
14229,Mumbai,Powai,Apartment,1,1,1722,1377,1,23,7,Semi-Furnished,3,12.2,10,1,9,22770982
14230,Pune,Wakad,Villa,2,3,2686,2355,4,20,6,Furnished,1,6.5,3,6,3,48012224
14231,Bengaluru,Indiranagar,Apartment,4,4,1894,1578,5,31,21,Furnished,1,16.3,4,6,10,22264915
14232,Delhi,Rohini,Villa,5,5,3620,3109,25,28,23,Unfurnished,2,7.4,3,1,6,69106032
14233,Chennai,Anna Nagar,Independent House,2,2,1953,1628,20,26,13,Semi-Furnished,3,0.8,6,6,9,23024920
14234,Kolkata,New Town,Apartment,4,3,3855,3594,22,27,27,Semi-Furnished,2,15.4,7,5,8,23948635
14235,Mumbai,Andheri,Villa,5,6,3566,2764,6,32,26,Semi-Furnished,1,4.9,10,9,7,89430516
14236,Kolkata,Alipore,Apartment,3,3,2385,2070,17,27,25,Furnished,0,18.3,2,7,1,14714483
14237,Delhi,Vasant Kunj,Apartment,2,1,3125,2879,4,8,22,Unfurnished,1,18.4,7,5,1,25584641
14238,Kolkata,New Town,Villa,5,4,3971,3562,3,7,21,Semi-Furnished,2,15.6,10,10,6,50054226
14239,Chennai,Adyar,Apartment,4,4,1444,1274,28,32,0,Semi-Furnished,1,13.5,5,1,10,16785592
14240,Delhi,Saket,Apartment,2,3,4074,3447,3,25,11,Furnished,0,7.4,9,9,5,48081892
14241,Hyderabad,Kukatpally,Apartment,3,3,761,720,14,35,2,Semi-Furnished,0,3.2,5,10,3,7672951
14242,Bengaluru,Indiranagar,Builder Floor,1,1,1269,1195,1,26,15,Furnished,2,14.9,5,9,6,14600524
14243,Kolkata,New Town,Builder Floor,4,5,999,908,26,36,12,Unfurnished,3,14.0,3,2,4,7828112
14244,Ahmedabad,Navrangpura,Apartment,6,5,1005,817,21,28,7,Furnished,3,7.6,5,2,7,10964291
14245,Ahmedabad,SG Highway,Apartment,4,3,3313,3115,26,39,3,Unfurnished,1,0.5,3,2,8,30775862
14246,Delhi,Saket,Apartment,5,4,4059,3794,18,25,30,Furnished,2,7.1,8,8,2,43599559
14247,Bengaluru,Indiranagar,Apartment,5,4,1911,1446,15,28,30,Unfurnished,1,15.3,2,1,4,17624215
14248,Ahmedabad,Navrangpura,Apartment,3,3,2992,2339,29,33,28,Unfurnished,1,5.0,8,3,2,15842576
14249,Kolkata,Alipore,Independent House,5,4,2086,1979,3,7,3,Unfurnished,0,6.8,8,5,9,29148716
14250,Delhi,Rohini,Apartment,2,1,4005,3393,21,34,3,Unfurnished,0,13.2,7,6,3,45264269
14251,Pune,Hinjewadi,Apartment,5,5,3464,2745,15,18,4,Semi-Furnished,1,5.5,1,1,3,43251963
14252,Bengaluru,HSR Layout,Apartment,1,1,2697,2529,11,32,19,Unfurnished,3,15.0,9,2,7,21672047
14253,Mumbai,Powai,Villa,3,3,4320,3333,6,11,20,Furnished,3,10.7,9,1,1,99039369
14254,Bengaluru,HSR Layout,Apartment,6,5,2989,2398,0,24,8,Semi-Furnished,1,0.4,8,6,10,46799728
14255,Mumbai,Powai,Builder Floor,3,4,2719,2438,29,38,3,Semi-Furnished,1,19.3,2,6,2,53799677
14256,Kolkata,Alipore,Builder Floor,5,6,2313,2174,14,34,26,Furnished,2,16.6,1,9,10,20290320
14257,Hyderabad,Kondapur,Apartment,1,1,1997,1657,6,12,28,Semi-Furnished,0,11.0,9,6,4,12273128
14258,Kolkata,Salt Lake,Apartment,4,3,3436,2625,10,21,3,Semi-Furnished,2,7.8,3,7,4,31377248
14259,Delhi,Saket,Apartment,1,2,2818,2506,7,10,19,Unfurnished,2,3.6,5,7,3,24673784
14260,Kolkata,Ballygunge,Apartment,4,4,1608,1489,30,32,13,Unfurnished,0,16.2,1,6,7,11490428
14261,Hyderabad,Kondapur,Builder Floor,1,1,2624,2478,29,33,20,Furnished,2,7.1,10,9,2,22622636
14262,Hyderabad,Gachibowli,Apartment,1,1,4102,3820,26,38,16,Unfurnished,3,8.2,2,5,6,29065365
14263,Hyderabad,Gachibowli,Apartment,6,5,2447,1971,26,34,29,Furnished,1,2.8,3,7,8,24484525
14264,Ahmedabad,Bopal,Apartment,4,4,2675,2203,5,6,3,Semi-Furnished,3,17.4,3,10,1,23699798
14265,Hyderabad,Kondapur,Apartment,4,3,1581,1342,2,22,4,Semi-Furnished,2,16.5,2,4,1,16522835
14266,Pune,Baner,Apartment,2,2,3900,3483,10,36,6,Furnished,3,8.5,2,6,2,36644375
14267,Chennai,Adyar,Independent House,6,5,3758,3267,21,25,4,Furnished,2,17.7,10,3,3,70999016
14268,Hyderabad,Madhapur,Independent House,3,3,1532,1250,19,29,3,Semi-Furnished,2,7.1,7,6,7,25337448
14269,Ahmedabad,Satellite,Villa,3,4,4346,3848,27,32,9,Furnished,1,3.1,6,3,4,68225317
14270,Ahmedabad,SG Highway,Apartment,3,3,2183,1940,17,27,23,Unfurnished,1,11.0,4,8,1,11895977
14271,Bengaluru,Indiranagar,Apartment,4,4,2436,2148,0,40,11,Furnished,3,2.1,9,9,8,33200182
14272,Pune,Kharadi,Apartment,3,2,4448,3555,4,38,15,Semi-Furnished,1,17.5,9,6,7,39095183
14273,Hyderabad,Kondapur,Villa,2,1,2848,2176,2,9,24,Furnished,1,15.9,1,3,4,35711564
14274,Hyderabad,Kondapur,Apartment,1,1,1324,1119,19,37,13,Semi-Furnished,1,10.7,5,8,10,9455124
14275,Kolkata,Ballygunge,Apartment,2,3,2469,2176,30,32,15,Unfurnished,1,11.5,7,8,5,15805169
14276,Kolkata,Alipore,Villa,2,1,678,552,4,37,6,Unfurnished,0,14.3,8,7,3,8158216
14277,Mumbai,Borivali,Apartment,2,3,2065,1834,23,36,23,Unfurnished,1,5.7,7,5,2,22117098
14278,Chennai,Anna Nagar,Apartment,6,5,2345,2013,22,30,23,Semi-Furnished,2,14.4,7,8,2,18810691
14279,Mumbai,Borivali,Villa,3,3,3830,3522,27,34,6,Unfurnished,2,15.8,9,1,4,102152772
14280,Delhi,Dwarka,Apartment,3,4,3677,2804,14,37,16,Semi-Furnished,2,18.8,10,7,8,40177161
14281,Hyderabad,Gachibowli,Apartment,5,5,747,609,21,22,20,Unfurnished,2,10.9,8,9,6,6122048
14282,Ahmedabad,Bopal,Independent House,3,3,4203,3590,28,32,15,Semi-Furnished,1,9.5,6,1,3,46914302
14283,Pune,Hinjewadi,Apartment,4,4,4101,3463,11,21,18,Furnished,1,15.9,9,6,3,37909556
14284,Mumbai,Powai,Apartment,1,1,2659,2178,6,31,0,Semi-Furnished,1,14.2,4,2,2,35299611
